,type,date(yyyyMMddHHmmss),author,message,latitude,longitude,location,spam,hashtags,sentiment_score,sentiment,datetime,tokens,keywords,labels,fire,crime,emergency
3207,mbdata,2.01401E+13,roger_roger,if this doesn't end soon i'm gonna leave anyway,,,,1,[],0,1,2014-01-23 20:21:03,"['if', 'this', 'does', ""n't"", 'end', 'soon', 'i', ""'m"", 'gon', 'na', 'leave', 'anyway']","['end', 'soon', ""'m"", 'gon', 'na', 'leave', 'anyway']",[],[],[],[]
3208,ccdata,2.01401E+13,,subject stop,,,N. Estos St / N. Barabla St,1,[],-0.166666667,0,2014-01-23 20:21:03,"['subject', 'stop']","['subject', 'stop']",[],[],[],[]
3209,mbdata,2.01401E+13,vetsRock,rt @abilapost witness reports hearing popping sounds later understood to be gun fire #abilapost,,,,0,['#AbilaPost'],0,1,2014-01-23 20:21:04,"['rt', '@', 'abilapost', 'witness', 'reports', 'hearing', 'popping', 'sounds', 'later', 'understood', 'to', 'be', 'gun', 'fire', '#', 'abilapost']","['abilapost', 'witness', 'reports', 'hearing', 'popping', 'sounds', 'later', 'understood', 'gun', 'fire', 'abilapost']","['fire', 'crime']","['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']","['gun', 'gun', 'gun']",[]
3210,mbdata,2.01401E+13,teresaJ,rt @abilapost witness reports hearing popping sounds later understood to be gun fire #abilapost,,,,0,['#AbilaPost'],0,1,2014-01-23 20:21:04,"['rt', '@', 'abilapost', 'witness', 'reports', 'hearing', 'popping', 'sounds', 'later', 'understood', 'to', 'be', 'gun', 'fire', '#', 'abilapost']","['abilapost', 'witness', 'reports', 'hearing', 'popping', 'sounds', 'later', 'understood', 'gun', 'fire', 'abilapost']","['fire', 'crime']","['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']","['gun', 'gun', 'gun']",[]
3211,mbdata,2.01401E+13,Clevvah4Evah,what's the diff between would of and would've? #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0,1,2014-01-23 20:21:09,"['what', ""'s"", 'the', 'diff', 'between', 'would', 'of', 'and', 'would', ""'ve"", '?', '#', 'pok', '#', 'rally', '#', 'grammar']","['diff', 'would', 'would', ""'ve"", 'pok', 'rally', 'grammar']",[],[],[],[]
3212,mbdata,2.01401E+13,whiteprotein,you look different in this photo. pics.kronos/pics  #abila #pictures,,,,1,"['#abila', '#pictures']",0,1,2014-01-23 20:21:09,"['you', 'look', 'different', 'in', 'this', 'photo', '.', 'pics.kronos/pics', '#', 'abila', '#', 'pictures']","['look', 'different', 'photo', 'pics.kronos/pics', 'abila', 'pictures']",[],[],[],[]
3213,mbdata,2.01401E+13,FriendsOfKronos,apd should hire me,,,,1,[],0,1,2014-01-23 20:21:13,"['apd', 'should', 'hire', 'me']","['apd', 'hire']",['crime'],[],"['apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd']",[]
3214,mbdata,2.01401E+13,megaMan,good time to listen behind the pole  #tag,,,,1,['#TAG'],0.15,1,2014-01-23 20:21:13,"['good', 'time', 'to', 'listen', 'behind', 'the', 'pole', '#', 'tag']","['good', 'time', 'listen', 'behind', 'pole', 'tag']",[],[],[],[]
3215,mbdata,2.01401E+13,megaMan,ok i cant move without being under a light  #tag #stuck,,,,1,"['#TAG', '#stuck']",0.45,1,2014-01-23 20:21:23,"['ok', 'i', 'cant', 'move', 'without', 'being', 'under', 'a', 'light', '#', 'tag', '#', 'stuck']","['ok', 'cant', 'move', 'without', 'light', 'tag', 'stuck']",[],[],[],[]
3216,mbdata,2.01401E+13,KronosQuoth,"success is the sum of small efforts, repeated day-in and day-out.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.025,1,2014-01-23 20:21:33,"['success', 'is', 'the', 'sum', 'of', 'small', 'efforts', ',', 'repeated', 'day-in', 'and', 'day-out', '.', '#', 'pokrally', '#', 'hi']","['success', 'sum', 'small', 'efforts', 'repeated', 'day-in', 'day-out', 'pokrally']",[],[],[],[]
3217,mbdata,2.01401E+13,KronosQuoth,believe you can and youre halfway there.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 20:21:33,"['believe', 'you', 'can', 'and', 'youre', 'halfway', 'there', '.', '#', 'kronosstar', '#', 'pokrally']","['believe', 'youre', 'halfway', 'kronosstar', 'pokrally']",[],[],[],[]
3218,mbdata,2.01401E+13,KronosQuoth,"there is no chance, no destiny, no fate, that can hinder or control the firm resolve of a determined soul.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",-0.2,0,2014-01-23 20:21:33,"['there', 'is', 'no', 'chance', ',', 'no', 'destiny', ',', 'no', 'fate', ',', 'that', 'can', 'hinder', 'or', 'control', 'the', 'firm', 'resolve', 'of', 'a', 'determined', 'soul', '.', '#', 'pokrally', '#', 'hi']","['chance', 'destiny', 'fate', 'hinder', 'control', 'firm', 'resolve', 'determined', 'soul', 'pokrally']",[],[],[],[]
3219,mbdata,2.01401E+13,KronosQuoth,"the successful warrior is the average man, with laser-like focus.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.3,1,2014-01-23 20:21:33,"['the', 'successful', 'warrior', 'is', 'the', 'average', 'man', ',', 'with', 'laser-like', 'focus', '.', '#', 'pokrally', '#', 'hi']","['successful', 'warrior', 'average', 'man', 'laser-like', 'focus', 'pokrally']",[],[],[],[]
3220,mbdata,2.01401E+13,footfingers,rise up against corruption and injustice #pok,36.054,24.902,,1,['#POK'],0,1,2014-01-23 20:21:34,"['rise', 'up', 'against', 'corruption', 'and', 'injustice', '#', 'pok']","['rise', 'corruption', 'injustice', 'pok']",[],[],[],[]
3221,mbdata,2.01401E+13,protoGuy,i wonder why the cops were chasing this van anyway,,,,1,[],0,1,2014-01-23 20:21:34,"['i', 'wonder', 'why', 'the', 'cops', 'were', 'chasing', 'this', 'van', 'anyway']","['wonder', 'cops', 'chasing', 'van', 'anyway']",['crime'],[],"['cops', 'cops', 'cops', 'cops', 'cops', 'cops', 'cops', 'cops', 'cops']",[]
3222,mbdata,2.01401E+13,HomelandIlluminations,standoff continues with multiple gunmen with unknown number of hostages,,,,1,[],-0.05,0,2014-01-23 20:21:34,"['standoff', 'continues', 'with', 'multiple', 'gunmen', 'with', 'unknown', 'number', 'of', 'hostages']","['standoff', 'continues', 'multiple', 'gunmen', 'unknown', 'number', 'hostages']",['crime'],[],"['hostages', 'hostages', 'hostages', 'hostages', 'hostages', 'hostages', 'gunmen', 'hostages', 'gunmen', 'hostages', 'gunmen', 'hostages']",[]
3223,mbdata,2.01401E+13,MarcusDrymiau,dude outside is yelling something about hostages #standoff,,,,1,['#standoff'],0,1,2014-01-23 20:21:34,"['dude', 'outside', 'is', 'yelling', 'something', 'about', 'hostages', '#', 'standoff']","['dude', 'outside', 'yelling', 'something', 'hostages', 'standoff']",['crime'],[],"['hostages', 'hostages', 'hostages', 'hostages', 'hostages', 'hostages', 'hostages', 'hostages', 'hostages']",[]
3224,mbdata,2.01401E+13,prettyRain,please please tell me whats happening out there? did someone get shot?,,,,1,[],0,1,2014-01-23 20:21:34,"['please', 'please', 'tell', 'me', 'whats', 'happening', 'out', 'there', '?', 'did', 'someone', 'get', 'shot', '?']","['please', 'please', 'tell', 'whats', 'happening', 'someone', 'get', 'shot']",['crime'],[],"['shot', 'shot', 'shot']",[]
3225,mbdata,2.01401E+13,NewsOnlineToday,standoff continues with multiple gunmen and unknown number of hostages #abila,,,,1,['#Abila'],-0.05,0,2014-01-23 20:21:43,"['standoff', 'continues', 'with', 'multiple', 'gunmen', 'and', 'unknown', 'number', 'of', 'hostages', '#', 'abila']","['standoff', 'continues', 'multiple', 'gunmen', 'unknown', 'number', 'hostages', 'abila']",['crime'],[],"['hostages', 'hostages', 'hostages', 'hostages', 'hostages', 'hostages', 'gunmen', 'hostages', 'gunmen', 'hostages', 'gunmen', 'hostages']",[]
3226,mbdata,2.01401E+13,KronosQuoth,life is not about finding yourself. life is about creating yourself.  #pokrally #hi,,,,1,"['#POKRally', '#HI']",0,1,2014-01-23 20:21:58,"['life', 'is', 'not', 'about', 'finding', 'yourself', '.', 'life', 'is', 'about', 'creating', 'yourself', '.', '#', 'pokrally', '#', 'hi']","['life', 'finding', 'life', 'creating', 'pokrally']",[],[],[],[]
3227,mbdata,2.01401E+13,jgrobannne,rt @abilapost evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,,,,1,['#AbilaPost'],-0.033333333,0,2014-01-23 20:22:01,"['rt', '@', 'abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'being', 'pursued', 'by', 'two', 'cop', 'cars', '#', 'abilapost']","['abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'pursued', 'two', 'cop', 'cars', 'abilapost']","['crime', 'emergency']",[],"['cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop']","['evacuated', 'evacuated', 'evacuated']"
3228,mbdata,2.01401E+13,wiseWords,rt @abilapost evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,,,,1,['#AbilaPost'],-0.033333333,0,2014-01-23 20:22:01,"['rt', '@', 'abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'being', 'pursued', 'by', 'two', 'cop', 'cars', '#', 'abilapost']","['abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'pursued', 'two', 'cop', 'cars', 'abilapost']","['crime', 'emergency']",[],"['cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop']","['evacuated', 'evacuated', 'evacuated']"
3229,mbdata,2.01401E+13,joyce101,rt @abilapost evacuated witness reports seeing wild driving black van being pursued by two cop cars #abilapost,,,,1,['#AbilaPost'],-0.033333333,0,2014-01-23 20:22:01,"['rt', '@', 'abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'being', 'pursued', 'by', 'two', 'cop', 'cars', '#', 'abilapost']","['abilapost', 'evacuated', 'witness', 'reports', 'seeing', 'wild', 'driving', 'black', 'van', 'pursued', 'two', 'cop', 'cars', 'abilapost']","['crime', 'emergency']",[],"['cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop', 'cop']","['evacuated', 'evacuated', 'evacuated']"
3230,mbdata,2.01401E+13,siliconKing,rt @kronosstar standoff between apd and shooters continues at gelato galore. #kronosstar,,,,1,['#KronosStar'],0,1,2014-01-23 20:22:02,"['rt', '@', 'kronosstar', 'standoff', 'between', 'apd', 'and', 'shooters', 'continues', 'at', 'gelato', 'galore', '.', '#', 'kronosstar']","['kronosstar', 'standoff', 'apd', 'shooters', 'continues', 'gelato', 'galore', 'kronosstar']",['crime'],[],"['apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'shooters', 'apd', 'shooters']",[]
3231,mbdata,2.01401E+13,dolls4sale,rt @kronosstar standoff between apd and shooters continues at gelato galore. #kronosstar,,,,1,['#KronosStar'],0,1,2014-01-23 20:22:02,"['rt', '@', 'kronosstar', 'standoff', 'between', 'apd', 'and', 'shooters', 'continues', 'at', 'gelato', 'galore', '.', '#', 'kronosstar']","['kronosstar', 'standoff', 'apd', 'shooters', 'continues', 'gelato', 'galore', 'kronosstar']",['crime'],[],"['apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'shooters', 'apd', 'shooters']",[]
3232,mbdata,2.01401E+13,worldWatcher,"rt @megaman bad guy: """"oh i'm getting out of here"""" yelling  #tag""""",,,,1,['#TAG'],-0.7,0,2014-01-23 20:22:04,"['rt', '@', 'megaman', 'bad', 'guy', ':', '``', ""''"", 'oh', 'i', ""'m"", 'getting', 'out', 'of', 'here', ""''"", ""''"", 'yelling', '#', 'tag', ""''"", ""''""]","['megaman', 'bad', 'guy', ':', '``', 'oh', ""'m"", 'getting', 'yelling', 'tag']",[],[],[],[]
3233,mbdata,2.01401E+13,megaMan,think someone in the van just showed a hostage! looked like a girl  #tag,,,,1,['#TAG'],0,1,2014-01-23 20:22:21,"['think', 'someone', 'in', 'the', 'van', 'just', 'showed', 'a', 'hostage', '!', 'looked', 'like', 'a', 'girl', '#', 'tag']","['think', 'someone', 'van', 'showed', 'hostage', 'looked', 'like', 'girl', 'tag']",['crime'],[],"['hostage', 'hostage', 'hostage', 'hostage', 'hostage', 'hostage', 'hostage', 'hostage', 'hostage']",[]
3234,mbdata,2.01401E+13,AbilaPost,close to 200 people have gathered to watch standoff at alexandrias & ithakis #abilapost,,,,1,['#AbilaPost'],0,1,2014-01-23 20:22:21,"['close', 'to', '200', 'people', 'have', 'gathered', 'to', 'watch', 'standoff', 'at', 'alexandrias', '&', 'ithakis', '#', 'abilapost']","['close', '200', 'people', 'gathered', 'watch', 'standoff', 'alexandrias', '&', 'ithakis', 'abilapost']",[],[],[],[]
3235,mbdata,2.01401E+13,SiaradSea,home!,,,,1,[],0,1,2014-01-23 20:22:21,"['home', '!']",['home'],[],[],[],[]
3236,ccdata,2.01401E+13,,misdemeanor assault-in progress,,,3184 N. Agisilaou St,1,[],0,1,2014-01-23 20:22:21,"['misdemeanor', 'assault-in', 'progress']","['misdemeanor', 'assault-in', 'progress']",['crime'],[],"['misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in', 'misdemeanor', 'assault-in']",[]
3237,mbdata,2.01401E+13,Clevvah4Evah,don't be disinterested in the movie! #pok #rally #grammar,,,,1,"['#POK', '#Rally', '#Grammar']",0,1,2014-01-23 20:22:29,"['do', ""n't"", 'be', 'disinterested', 'in', 'the', 'movie', '!', '#', 'pok', '#', 'rally', '#', 'grammar']","['disinterested', 'movie', 'pok', 'rally', 'grammar']",[],[],[],[]
3238,mbdata,2.01401E+13,KronosQuoth,evolution inspires incredible phenomena #pokrally #hi,,,,1,"['#POKRally', '#HI']",0.9,1,2014-01-23 20:22:29,"['evolution', 'inspires', 'incredible', 'phenomena', '#', 'pokrally', '#', 'hi']","['evolution', 'inspires', 'incredible', 'phenomena', 'pokrally']",[],[],[],[]
3239,mbdata,2.01401E+13,KronosQuoth,start where you are. use what you have.  do what you can.  #kronosstar #pokrally,,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 20:22:29,"['start', 'where', 'you', 'are', '.', 'use', 'what', 'you', 'have', '.', 'do', 'what', 'you', 'can', '.', '#', 'kronosstar', '#', 'pokrally']","['start', 'use', 'kronosstar', 'pokrally']",[],[],[],[]
3240,mbdata,2.01401E+13,KronosQuoth,"if you hear a voice within you say you cannot paint, then by all means paint and that voice will be silenced.  #kronosstar #pokrally",,,,1,"['#KronosStar', '#POKRally']",0,1,2014-01-23 20:22:29,"['if', 'you', 'hear', 'a', 'voice', 'within', 'you', 'say', 'you', 'can', 'not', 'paint', ',', 'then', 'by', 'all', 'means', 'paint', 'and', 'that', 'voice', 'will', 'be', 'silenced', '.', '#', 'kronosstar', '#', 'pokrally']","['hear', 'voice', 'within', 'say', 'paint', 'means', 'paint', 'voice', 'silenced', 'kronosstar', 'pokrally']",[],[],[],[]
3241,mbdata,2.01401E+13,KronosQuoth,"the successful warrior is the average man, with laser-like focus.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.3,1,2014-01-23 20:22:56,"['the', 'successful', 'warrior', 'is', 'the', 'average', 'man', ',', 'with', 'laser-like', 'focus', '.', '#', 'pokrally', '#', 'hi']","['successful', 'warrior', 'average', 'man', 'laser-like', 'focus', 'pokrally']",[],[],[],[]
3242,mbdata,2.01401E+13,junkman377,how's your credit rating? need a boost? fixit.kronos/creditratings #abila #badcredit,,,,1,"['#abila', '#badcredit']",0,1,2014-01-23 20:22:56,"['how', ""'s"", 'your', 'credit', 'rating', '?', 'need', 'a', 'boost', '?', 'fixit.kronos/creditratings', '#', 'abila', '#', 'badcredit']","['credit', 'rating', 'need', 'boost', 'fixit.kronos/creditratings', 'abila', 'badcredit']",[],[],[],[]
3243,mbdata,2.01401E+13,Clevvah4Evah,"in edition, you should always add instead of multiply #pok #rally #grammar",,,,1,"['#POK', '#Rally', '#Grammar']",0,1,2014-01-23 20:22:56,"['in', 'edition', ',', 'you', 'should', 'always', 'add', 'instead', 'of', 'multiply', '#', 'pok', '#', 'rally', '#', 'grammar']","['edition', 'always', 'add', 'instead', 'multiply', 'pok', 'rally', 'grammar']",[],[],[],[]
3244,mbdata,2.01401E+13,KronosQuoth,"we become what we think about most of the time, and that's the strangest secret.  #pokrally #hi",,,,1,"['#POKRally', '#HI']",0.05,1,2014-01-23 20:22:56,"['we', 'become', 'what', 'we', 'think', 'about', 'most', 'of', 'the', 'time', ',', 'and', 'that', ""'s"", 'the', 'strangest', 'secret', '.', '#', 'pokrally', '#', 'hi']","['become', 'think', 'time', 'strangest', 'secret', 'pokrally']",[],[],[],[]
3245,mbdata,2.01401E+13,courage4life,rt @abilapost witness reports that male driver of black van tried to drive out of gelatogalore parking lot but was blocked then opened fire #abilapost,,,,0,['#AbilaPost'],-0.083333333,0,2014-01-23 20:23:02,"['rt', '@', 'abilapost', 'witness', 'reports', 'that', 'male', 'driver', 'of', 'black', 'van', 'tried', 'to', 'drive', 'out', 'of', 'gelatogalore', 'parking', 'lot', 'but', 'was', 'blocked', 'then', 'opened', 'fire', '#', 'abilapost']","['abilapost', 'witness', 'reports', 'male', 'driver', 'black', 'van', 'tried', 'drive', 'gelatogalore', 'parking', 'lot', 'blocked', 'opened', 'fire', 'abilapost']",['fire'],"['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']",[],[]
3246,mbdata,2.01401E+13,BlueVelvet,rt @kronosstar standoff between apd and shooters continues at gelato galore. #kronosstar,,,,1,['#KronosStar'],0,1,2014-01-23 20:23:02,"['rt', '@', 'kronosstar', 'standoff', 'between', 'apd', 'and', 'shooters', 'continues', 'at', 'gelato', 'galore', '.', '#', 'kronosstar']","['kronosstar', 'standoff', 'apd', 'shooters', 'continues', 'gelato', 'galore', 'kronosstar']",['crime'],[],"['apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'apd', 'shooters', 'apd', 'shooters']",[]
3247,mbdata,2.01401E+13,stolkfair,rt @homelandilluminations witnesses report there may be people trapped in nearby businesses,,,,1,[],-0.2,0,2014-01-23 20:23:02,"['rt', '@', 'homelandilluminations', 'witnesses', 'report', 'there', 'may', 'be', 'people', 'trapped', 'in', 'nearby', 'businesses']","['homelandilluminations', 'witnesses', 'report', 'may', 'people', 'trapped', 'nearby', 'businesses']",[],[],[],[]
3248,mbdata,2.01401E+13,FriendsOfKronos,what kind of dummies go to where shooting is? bystanders deserve to get shot #pok,,,,1,['#POK'],0.6,1,2014-01-23 20:23:03,"['what', 'kind', 'of', 'dummies', 'go', 'to', 'where', 'shooting', 'is', '?', 'bystanders', 'deserve', 'to', 'get', 'shot', '#', 'pok']","['kind', 'dummies', 'go', 'shooting', 'bystanders', 'deserve', 'get', 'shot', 'pok']",['crime'],[],"['shot', 'shooting', 'shot', 'shooting', 'shot']",[]
3249,mbdata,2.01401E+13,megaMan,@ben the other guy showed her through the van window,,,,1,[],-0.125,0,2014-01-23 20:23:03,"['@', 'ben', 'the', 'other', 'guy', 'showed', 'her', 'through', 'the', 'van', 'window']","['ben', 'guy', 'showed', 'van', 'window']",[],[],[],[]
3250,mbdata,2.01401E+13,hempRules,what a great career - #policenegotiator.,,,,0,['#policenegotiator'],0.8,1,2014-01-23 20:23:03,"['what', 'a', 'great', 'career', '-', '#', 'policenegotiator', '.']","['great', 'career', 'policenegotiator']",['crime'],[],"['policenegotiator', 'policenegotiator', 'policenegotiator', 'policenegotiator', 'policenegotiator', 'policenegotiator', 'policenegotiator', 'policenegotiator', 'policenegotiator']",[]
3251,mbdata,2.01401E+13,phantomagate,rt @abilapost witness reports hearing popping sounds later understood to be gun fire #abilapost,,,,0,['#AbilaPost'],0,1,2014-01-23 20:23:04,"['rt', '@', 'abilapost', 'witness', 'reports', 'hearing', 'popping', 'sounds', 'later', 'understood', 'to', 'be', 'gun', 'fire', '#', 'abilapost']","['abilapost', 'witness', 'reports', 'hearing', 'popping', 'sounds', 'later', 'understood', 'gun', 'fire', 'abilapost']","['fire', 'crime']","['fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']","['gun', 'gun', 'gun']",[]
